unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
742239,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2021,2021-01-01T00:00:00.000,8.22
547471,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Annual Average 2017,2017-01-01T00:00:00.000,6.94
336491,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2015,2015-06-01T00:00:00.000,14.28
336545,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2015,2015-06-01T00:00:00.000,17.27
667286,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Winter 2019-20,2019-12-01T00:00:00.000,21.89
176653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2012,2011-12-01T00:00:00.000,23.15
131514,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,2009-01-01T00:00:00.000,10.00
131545,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,501,Port Richmond,2009-2011,2009-01-01T00:00:00.000,16.60
130890,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,2005-01-01T00:00:00.000,18.40
518799,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,2012-01-02T00:00:00.000,8.23
177219,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Winter 2009-10,2009-12-01T00:00:00.000,9.34
212958,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Annual Average 2014,2013-12-01T00:00:00.000,8.79
547482,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Summer 2017,2017-06-01T00:00:00.000,8.61
547484,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Winter 2016-17,2016-12-01T00:00:00.000,7.36
605778,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Summer 2018,2018-06-01T00:00:00.000,7.84
547452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2017,2017-06-01T00:00:00.000,10.23
410989,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Annual Average 2016,2015-12-31T00:00:00.000,9.10
742415,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2021,2021-06-01T00:00:00.000,8.90
334210,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Annual Average 2015,2015-01-01T00:00:00.000,9.29
669576,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Annual Average 2020,2020-01-01T00:00:00.000,6.36
170175,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Annual Average 2009,2008-12-01T00:00:00.000,11.55
170293,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Annual Average 2011,2010-12-01T00:00:00.000,11.13
213942,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2014,2014-06-01T00:00:00.000,8.94
649929,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2018-19,2018-12-01T00:00:00.000,7.84
650001,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Winter 2018-19,2018-12-01T00:00:00.000,6.97
547369,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2017,2017-01-01T00:00:00.000,7.41
742218,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Annual Average 2021,2021-01-01T00:00:00.000,6.86
177807,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Summer 2009,2009-06-01T00:00:00.000,10.75
178595,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2013,2012-12-01T00:00:00.000,9.60
605923,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Winter 2017-18,2017-12-01T00:00:00.000,8.39
213765,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2013-14,2013-12-01T00:00:00.000,12.91
649999,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Annual Average 2019,2019-01-01T00:00:00.000,6.37
410988,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2016,2016-06-01T00:00:00.000,9.68
334205,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Summer 2015,2015-06-01T00:00:00.000,10.96
131252,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,2005-01-01T00:00:00.000,22.20
518937,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,2012-01-02T00:00:00.000,57.70
628486,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102,Northeast Bronx,2015-2017,2015-01-01T00:00:00.000,48.40
518969,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2012-2014,2012-01-02T00:00:00.000,16.72
628518,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2015-2017,2015-01-01T00:00:00.000,12.70
550130,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2017,2017-01-01T00:00:00.000,18.80
741264,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2021,2021-01-01T00:00:00.000,17.51
212323,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2013-14,2013-12-01T00:00:00.000,27.13
175272,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2008-09,2008-12-01T00:00:00.000,44.20
176636,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2012,2011-12-01T00:00:00.000,20.02
131515,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2009-2011,2009-01-01T00:00:00.000,13.10
131540,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2009-2011,2009-01-01T00:00:00.000,9.70
130891,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,2005-01-01T00:00:00.000,20.70
547738,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2017,2017-01-01T00:00:00.000,7.67
742533,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2021,2021-01-01T00:00:00.000,6.96
212939,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2014,2013-12-01T00:00:00.000,9.73
605721,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Summer 2018,2018-06-01T00:00:00.000,8.90
669856,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2020,2020-01-01T00:00:00.000,6.21
334195,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2015,2015-01-01T00:00:00.000,12.28
669595,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2020,2020-01-01T00:00:00.000,9.24
177256,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2010-11,2010-12-01T00:00:00.000,12.14
177802,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2009,2009-06-01T00:00:00.000,10.09
547468,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Annual Average 2017,2017-01-01T00:00:00.000,7.05
742233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2021,2021-01-01T00:00:00.000,8.44
334302,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Winter 2014-15,2014-12-01T00:00:00.000,9.21
547717,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Annual Average 2017,2017-01-01T00:00:00.000,7.62
742512,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Annual Average 2021,2021-01-01T00:00:00.000,6.52
334323,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2014-15,2014-12-01T00:00:00.000,9.45
168558,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2010-11,2010-12-01T00:00:00.000,12.61
170203,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Annual Average 2009,2008-12-01T00:00:00.000,10.78
214162,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Annual Average 2014,2013-12-01T00:00:00.000,8.03
606057,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2018,2018-06-01T00:00:00.000,8.07
547761,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2017,2017-06-01T00:00:00.000,8.36
547763,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Winter 2016-17,2016-12-01T00:00:00.000,7.72
669972,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2020,2020-06-01T00:00:00.000,6.58
550099,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2017,2017-06-01T00:00:00.000,9.70
603042,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2018,2018-06-01T00:00:00.000,8.38
550101,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2016-17,2016-12-01T00:00:00.000,22.23
550107,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2016-17,2016-12-01T00:00:00.000,23.61
603048,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2018,2018-06-01T00:00:00.000,9.27
550105,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2017,2017-06-01T00:00:00.000,10.99
667749,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2020,2020-06-01T00:00:00.000,9.08
547709,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Winter 2016-17,2016-12-01T00:00:00.000,7.31
669918,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2020,2020-06-01T00:00:00.000,6.54
606003,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2018,2018-06-01T00:00:00.000,7.83
603041,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2018,2018-01-01T00:00:00.000,13.63
166914,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2013,2013-06-01T00:00:00.000,14.63
412822,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2016,2015-12-31T00:00:00.000,16.21
741233,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2021,2021-06-01T00:00:00.000,7.97
213438,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2014,2014-06-01T00:00:00.000,12.07
213277,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2013-14,2013-12-01T00:00:00.000,25.41
166796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2011,2011-06-01T00:00:00.000,15.36
412820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2015-16,2015-12-01T00:00:00.000,21.13
741232,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2020-21,2020-12-01T00:00:00.000,21.02
131457,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,4,Queens,2009-2011,2009-01-01T00:00:00.000,74.80
336830,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2015,2015-06-01T00:00:00.000,10.01
167622,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2010,2009-12-01T00:00:00.000,19.14
643712,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2019,2019-06-01T00:00:00.000,13.03
667748,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2019-20,2019-12-01T00:00:00.000,22.52
216602,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2009,2009-06-01T00:00:00.000,27.75
325277,643,Annual vehicle miles traveled,million miles,per km2,CD,313,Coney Island (CD13),2016,2016-01-01T00:00:00.000,19.70
325279,643,Annual vehicle miles traveled,million miles,per km2,CD,315,Sheepshead Bay (CD15),2016,2016-01-01T00:00:00.000,22.80
166678,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2009,2009-06-01T00:00:00.000,16.02
165911,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2010-11,2010-12-01T00:00:00.000,25.68
410981,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2015-16,2015-12-01T00:00:00.000,10.55
742408,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2020-21,2020-12-01T00:00:00.000,7.99
169355,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2010,2010-06-01T00:00:00.000,12.39
605692,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2017-18,2017-12-01T00:00:00.000,8.61
212679,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2013-14,2013-12-01T00:00:00.000,12.57
605698,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2017-18,2017-12-01T00:00:00.000,9.25
649669,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2019,2019-01-01T00:00:00.000,6.70
605671,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2017-18,2017-12-01T00:00:00.000,8.22
411018,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2016,2016-06-01T00:00:00.000,8.55
169357,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2010,2010-06-01T00:00:00.000,11.83
628553,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,303,East Harlem,2015-2017,2015-01-01T00:00:00.000,20.30
176655,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2012,2011-12-01T00:00:00.000,25.32
216561,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2010,2010-06-01T00:00:00.000,32.46
216562,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2011,2011-06-01T00:00:00.000,32.23
412120,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2016,2016-06-01T00:00:00.000,32.98
222467,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2009,2009-06-01T00:00:00.000,24.63
412076,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2016,2016-06-01T00:00:00.000,28.23
411114,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2016,2016-06-01T00:00:00.000,7.56
178536,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Annual Average 2012,2011-12-01T00:00:00.000,9.59
178587,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Annual Average 2013,2012-12-01T00:00:00.000,9.73
334020,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2014-15,2014-12-01T00:00:00.000,11.05
178607,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2013,2012-12-01T00:00:00.000,8.22
177809,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Summer 2009,2009-06-01T00:00:00.000,10.73
177263,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2010-11,2010-12-01T00:00:00.000,11.88
547489,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2017,2017-01-01T00:00:00.000,7.05
334074,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2014-15,2014-12-01T00:00:00.000,8.75
178555,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Annual Average 2012,2011-12-01T00:00:00.000,8.90
178565,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2012,2011-12-01T00:00:00.000,8.52
669826,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2020,2020-01-01T00:00:00.000,6.28
412118,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2016,2016-06-01T00:00:00.000,32.70
222593,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2009,2009-06-01T00:00:00.000,25.58
222521,386,Ozone (O3),Mean,ppb,UHF42,303,East Harlem,Summer 2009,2009-06-01T00:00:00.000,22.84
176709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Annual Average 2013,2012-12-01T00:00:00.000,20.30
334312,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Annual Average 2015,2015-01-01T00:00:00.000,10.31
213932,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2014,2014-06-01T00:00:00.000,10.82
669604,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2020,2020-01-01T00:00:00.000,8.54
605772,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Summer 2018,2018-06-01T00:00:00.000,8.05
333969,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2014-15,2014-12-01T00:00:00.000,10.55
547405,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Annual Average 2017,2017-01-01T00:00:00.000,7.27
742200,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Annual Average 2021,2021-01-01T00:00:00.000,6.43
179665,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Annual Average 2013,2012-12-01T00:00:00.000,10.73
177795,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2009,2009-06-01T00:00:00.000,12.26
178593,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2013,2012-12-01T00:00:00.000,10.15
334002,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2014-15,2014-12-01T00:00:00.000,8.10
177806,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Summer 2009,2009-06-01T00:00:00.000,9.60
334065,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Winter 2014-15,2014-12-01T00:00:00.000,7.40
178603,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Annual Average 2013,2012-12-01T00:00:00.000,7.85
606025,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Winter 2017-18,2017-12-01T00:00:00.000,9.80
168395,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Winter 2008-09,2008-12-01T00:00:00.000,15.21
649931,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Summer 2019,2019-06-01T00:00:00.000,8.86
334353,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2014-15,2014-12-01T00:00:00.000,8.72
547768,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Annual Average 2017,2017-01-01T00:00:00.000,7.03
742563,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Annual Average 2021,2021-01-01T00:00:00.000,6.34
169322,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2009,2009-06-01T00:00:00.000,12.12
168555,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Winter 2010-11,2010-12-01T00:00:00.000,13.98
170443,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Annual Average 2013,2012-12-01T00:00:00.000,10.05
547729,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Annual Average 2017,2017-01-01T00:00:00.000,8.93
168569,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2010-11,2010-12-01T00:00:00.000,11.65
169336,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2009,2009-06-01T00:00:00.000,10.56
334356,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2014-15,2014-12-01T00:00:00.000,8.51
170220,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Annual Average 2009,2008-12-01T00:00:00.000,9.99
170338,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Annual Average 2011,2010-12-01T00:00:00.000,9.58
170324,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Annual Average 2011,2010-12-01T00:00:00.000,10.38
650022,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Winter 2018-19,2018-12-01T00:00:00.000,7.81
334059,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2014-15,2014-12-01T00:00:00.000,8.63
742269,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Annual Average 2021,2021-01-01T00:00:00.000,6.43
